0.129903533,0.788899,-0.113586133,-0.097588385,0.7458688,1.3386555
0.12991956,0.78890764,-0.11367776,-0.097516208,0.745927925,1.338737
0.1298947,0.788889867,-0.113718567,-0.09742433,0.7459578,1.338781
0.1298807,0.788891533,-0.113734233,-0.097289788,0.746016575,1.3388035
0.12992335,0.7889553,-0.113751175,-0.097253863,0.7460413,1.338805333
0.1296834,0.789003175,-0.1125607,-0.09725356,0.746035775,1.33880425
0.129230767,0.787075833,-0.104608167,-0.097650183,0.74527135,1.33886625
0.1348487,0.788716125,-0.0931748,-0.09795488,0.733512567,1.334271
0.1489086,0.8181051,-0.083985968,-0.102361633,0.719894675,1.3332775
0.1751038,0.8303549,-0.07116739,-0.116522233,0.7998539,1.333686
0.195444625,0.895108475,-0.063856663,-0.149237225,0.9979382,1.362555
0.213888825,0.98988585,-0.077151715,-0.183293875,1.140867,1.44076175
0.231377267,1.034888667,-0.070911923,-0.205054233,1.223065667,1.531176667
0.235358925,1.07955975,-0.068059118,-0.215367275,1.250066,1.57994525
0.2282615,1.121111333,-0.07170101,-0.218898833,1.257367,1.599966
0.2126308,1.15084375,-0.062808485,-0.216014875,1.2605535,1.604064
0.18788445,1.1790935,-0.04657816,-0.214220775,1.25648575,1.59635575
0.169871667,1.198171667,-0.0379411,-0.2134028,1.251776,1.587787333
0.15273295,1.214284,-0.031627373,-0.215144775,1.248004,1.5824375
0.136592267,1.224773,-0.02776401,-0.217517267,1.245625667,1.578015
0.11661555,1.232787,-0.018903713,-0.218183175,1.24516125,1.57651975
0.092303578,1.23734825,-0.006863497,-0.2155864,1.24377325,1.5738775
0.071936713,1.239545,0.000880668,-0.211423367,1.243806,1.576159333
0.049351443,1.2410915,0.012855919,-0.205648575,1.24414025,1.57620775
0.028618033,1.241741,0.021429687,-0.204944033,1.243664667,1.573681
0.004216146,1.241312,0.03677228,-0.20755385,1.245199,1.56850925
-0.01705398,1.234441,0.053369353,-0.2165378,1.2474395,1.54986825
-0.04193226,1.229973,0.06598747,-0.228394367,1.249848,1.520170333
-0.065234695,1.2189765,0.085983368,-0.24596055,1.24798825,1.477843
-0.079796303,1.208919,0.100879303,-0.268430433,1.244625,1.435075667
-0.098288553,1.2018905,0.111213875,-0.29497135,1.23345175,1.385615
-0.116697733,1.193918667,0.118765367,-0.3243894,1.214569667,1.334952333
-0.13668185,1.18669125,0.125482,-0.358321675,1.18466425,1.287096
-0.159083125,1.1715685,0.1393859,-0.3944697,1.145335667,1.247629
-0.173603333,1.158228667,0.148427267,-0.427873475,1.09886325,1.2193505
-0.193895775,1.1429735,0.157437125,-0.457437,1.0489465,1.2049465
-0.211497267,1.120323333,0.167485433,-0.4738893,1.015372667,1.201282
-0.229785575,1.10096825,0.1725696,-0.48216195,0.990728875,1.2022865
-0.245587333,1.075465,0.1801202,-0.487,0.969776925,1.201462
-0.25702165,1.045393,0.189162875,-0.491423567,0.958408467,1.202946333
-0.268226975,1.0096413,0.196490625,-0.4972433,0.942341125,1.20521475
-0.269819267,0.983949067,0.202697933,-0.501572233,0.939508867,1.207695667
-0.26782475,0.9517526,0.213605025,-0.505651925,0.933015125,1.2104585
-0.2639868,0.9335074,0.2199285,-0.507270825,0.930383575,1.21162075
-0.2636639,0.926114025,0.223754325,-0.507371433,0.931335433,1.212091667
-0.25939765,0.9215128,0.227100375,-0.507506575,0.92939815,1.2124255
-0.257641,0.916305133,0.227488867,-0.507399167,0.9285234,1.21256
-0.256195075,0.92668865,0.22177325,-0.5070558,0.927505025,1.21265625
-0.2459715,0.947158033,0.207171133,-0.504378967,0.925983167,1.211945667
-0.229724633,0.968133367,0.1901671,-0.4914001,0.92554235,1.2094675
